Proto,Local Address,Foreign Address,State,Name,Session#,Mem Usage,PID
UDP,:::53189,*:*,*,chrome,1,91,996 K,14808
UDP,:::50523,*:*,*,chrome,1,91,996 K,14808
UDP,:::49853,*:*,*,remoting_host,0,11,728 K,8928
UDP,:::49406,*:*,*,svchost,0,1,760 K,4648
UDP,:::5355,*:*,*,svchost,0,5,512 K,2912
UDP,:::5353,*:*,*,chrome,1,91,996 K,14808
UDP,:::5353,*:*,*,chrome,1,91,996 K,14808
UDP,:::4500,*:*,*,svchost,0,2,236 K,6956
UDP,fe80::c4a7:3450:a48a:f... *:*,*,,svchost,0,2,408 K,3084
UDP,fe80::77db:4b2a:5ea5:1... *:*,*,,svchost,0,2,408 K,3084
UDP,fe80::59a7:785d:efa0:d... *:*,*,,svchost,0,2,408 K,3084
UDP,fe80::1036:222b:4ef3:b... *:*,*,,svchost,0,2,408 K,3084
UDP,2603:7001:76f0:8e70:d0... *:*,*,,svchost,0,2,408 K,3084
UDP,2603:7001:76f0:8e70:99... *:*,*,,svchost,0,2,408 K,3084
UDP,2603:7001:76f0:8e70::1... *:*,*,,svchost,0,2,408 K,3084
UDP,fe80::c4a7:3450:a48a:f... *:*,*,,svchost,0,1,684 K,26672
UDP,fe80::77db:4b2a:5ea5:1... *:*,*,,svchost,0,1,684 K,26672
UDP,fe80::59a7:785d:efa0:d... *:*,*,,svchost,0,1,684 K,26672
UDP,fe80::1036:222b:4ef3:b... *:*,*,,svchost,0,1,684 K,26672
UDP,::1:1900,*:*,*,svchost,0,1,684 K,26672
UDP,:::500,*:*,*,svchost,0,2,236 K,6956
UDP,0.0.0.0:64468,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:64467,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:64466,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:64464,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:64462,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,127.0.0.1:63323,*:*,*,svchost,0,2,604 K,7048
UDP,0.0.0.0:58604,*:*,*,chrome,1,91,996 K,14808
UDP,0.0.0.0:57506,*:*,*,svchost,0,1,760 K,4648
UDP,0.0.0.0:57070,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:57067,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:57065,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:55237,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:55236,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:55235,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:55234,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:55233,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:55232,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:55231,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:55230,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:55229,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,0.0.0.0:55227,*:*,*,MSI.CentralServer,0,196,696 K,9592
UDP,192.168.32.1:53624,*:*,*,svchost,0,1,684 K,26672
UDP,172.26.208.1:53623,*:*,*,svchost,0,1,684 K,26672
UDP,127.0.0.1:53622,*:*,*,svchost,0,1,684 K,26672
UDP,192.168.1.89:53621,*:*,*,svchost,0,1,684 K,26672
UDP,192.168.56.1:53620,*:*,*,svchost,0,1,684 K,26672
UDP,0.0.0.0:49405,*:*,*,svchost,0,1,760 K,4648
UDP,0.0.0.0:49404,*:*,*,svchost,0,1,760 K,4648
UDP,0.0.0.0:5355,*:*,*,svchost,0,5,512 K,2912
UDP,0.0.0.0:5353,*:*,*,chrome,1,91,996 K,14808
UDP,0.0.0.0:5050,*:*,*,svchost,0,7,924 K,12392
UDP,0.0.0.0:4500,*:*,*,svchost,0,2,236 K,6956
UDP,192.168.56.1:2177,*:*,*,svchost,0,2,408 K,3084
UDP,192.168.32.1:2177,*:*,*,svchost,0,2,408 K,3084
UDP,192.168.1.89:2177,*:*,*,svchost,0,2,408 K,3084
UDP,172.26.208.1:2177,*:*,*,svchost,0,2,408 K,3084
UDP,192.168.56.1:1900,*:*,*,svchost,0,1,684 K,26672
UDP,192.168.32.1:1900,*:*,*,svchost,0,1,684 K,26672
UDP,192.168.1.89:1900,*:*,*,svchost,0,1,684 K,26672
UDP,172.26.208.1:1900,*:*,*,svchost,0,1,684 K,26672
UDP,127.0.0.1:1900,*:*,*,svchost,0,1,684 K,26672
UDP,0.0.0.0:500,*:*,*,svchost,0,2,236 K,6956
UDP,192.168.56.1:138,*:*,*,System,0,104 K,4
UDP,192.168.32.1:138,*:*,*,System,0,104 K,4
UDP,192.168.1.89:138,*:*,*,System,0,104 K,4
UDP,172.26.208.1:138,*:*,*,System,0,104 K,4
UDP,192.168.56.1:137,*:*,*,System,0,104 K,4
UDP,192.168.32.1:137,*:*,*,System,0,104 K,4
UDP,192.168.1.89:137,*:*,*,System,0,104 K,4
UDP,172.26.208.1:137,*:*,*,System,0,104 K,4
UDP,172.26.208.1:68,*:*,*,svchost,0,1,760 K,4648
UDP,172.26.208.1:67,*:*,*,svchost,0,1,760 K,4648
UDP,0.0.0.0:53,*:*,*,svchost,0,1,760 K,4648
,,,,,,,
,,,,,,,
,,,,,,,
Processes,to,Delete:,====,====,====,====,====,====,====,
Proto,Local Address,Foreign Address,State,Name,Session#,Mem Usage,PID
TCP,:::54558,:::0,Bound,java,1,193,296 K,53708
TCP,:::54557,:::0,Bound,java,1,193,296 K,53708
TCP,::1:4003,:::0,Listen,node,1,48,340 K,46320
TCP,127.0.0.1:54558,127.0.0.1:54237,Established,java,1,193,296 K,53708
TCP,127.0.0.1:54557,127.0.0.1:8083,Established,java,1,193,296 K,53708
TCP,127.0.0.1:54237,127.0.0.1:54558,Established,java,1,193,296 K,53708
TCP,127.0.0.1:54237,0.0.0.0:0,Listen,java,1,193,296 K,53708
TCP,127.0.0.1:54234,0.0.0.0:0,Listen,java,1,193,296 K,53708
TCP,127.0.0.1:9150,0.0.0.0:0,Listen,java,1,193,296 K,53708
TCP,127.0.0.1:8083,127.0.0.1:54557,Established,java,1,193,296 K,53708
TCP,127.0.0.1:8083,0.0.0.0:0,Listen,java,1,193,296 K,53708
TCP,127.0.0.1:4003,0.0.0.0:0,Listen,node,1,48,340 K,46320
